D�a;Mes;Hora;Minuto;Dia/noche;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Humedad relativa del aire 1 [%] - E_AH_REL1;Sistema FV Andes 80kWp - Meteocontrol Si-I-420-T BM: MI-1 BM: MI-2 - Radiación [Wh/m²] - SRAD;Sistema FV Andes 80kWp - Básicos - Temperatura de modulos [°C] - T_M0;Sistema FV Andes 80kWp - Básicos - TempT [t] - TA;Sistema FV Andes 80kWp - Lufft WS501 BM: RS485-2 67 - Radiación [Wh/m²] - SRAD
19;2;9;45;0;75.377;1.006;11.402;22.808;0
19;2;10;0;0;75.368;1.009;11.307;22.723;0
19;2;10;15;0;74.516;1.009;11.524;23.142;0.009
19;2;10;30;0;74.872;1.007;11.657;23.489;0.092
19;2;10;45;0;74.671;1.011;11.801;23.937;0.064
19;2;11;0;0;74.258;1.011;12.081;24.558;0.245
19;2;11;15;0;77.129;1.006;11.729;23.61;0
19;2;11;30;0;76.999;1.001;11.599;23.532;0
19;2;11;45;0;76.687;0.997;11.47;23.565;0
20;2;12;0;1;76.419;0.999;11.975;24.007;0.28
20;2;12;15;1;75.543;0.999;12.578;24.906;0.368
20;2;12;30;1;75.883;0.997;11.991;24.35;0
20;2;12;45;1;75.582;0.993;11.677;24.018;0.329
20;2;1;0;1;74.502;0.987;11.736;24.085;0.779
20;2;1;15;1;73.205;0.989;11.874;24.575;0.895
20;2;1;30;1;72.379;0.997;12.554;25.405;0.828
20;2;1;45;1;72.339;0.996;12.513;25.196;0.032
20;2;2;0;1;69.419;0.995;12.814;25.57;0.125
20;2;2;15;1;70.358;0.997;12.435;25.08;0
20;2;2;30;1;69.976;0.998;12.182;24.698;0
20;2;2;45;1;67.309;0.995;12.034;24.375;0
20;2;3;0;1;64.209;0.995;11.914;24.548;0
20;2;3;15;1;68.951;0.995;11.785;23.877;0
20;2;3;30;1;69.972;0.991;11.41;22.994;0
20;2;3;45;1;63.995;0.993;11.433;23.557;0.267
20;2;4;0;1;63.785;0.997;11.658;23.558;0.031
20;2;4;15;1;65.366;0.997;11.329;22.982;0
20;2;4;30;1;67.35;0.997;11.15;22.781;0
20;2;4;45;1;70.437;0.997;11.469;22.5;0.306
20;2;5;0;1;70.699;1.004;12.451;24.518;1.464
20;2;5;15;1;68.989;1.009;12.89;25.298;0.028
20;2;5;30;1;68.555;1.005;12.883;25.344;0
20;2;5;45;1;68.685;1;12.637;25.115;0
20;2;6;0;1;71.657;1.102;11.831;23.766;0
20;2;6;15;1;74.633;5.08;11.229;22.353;3.196
20;2;6;30;1;71.751;15.346;11.517;22.9;15.155
20;2;6;45;1;69.668;24.219;11.925;23.501;25.595
20;2;7;0;1;67.599;49.377;13.031;25.289;52.73
20;2;7;15;1;68.095;70.948;14.157;26.596;73.744
20;2;7;30;1;64.928;266.225;18.988;31.531;207.175
20;2;7;45;1;64.09;127.401;18.706;31.671;127.254
20;2;8;0;1;62.555;206.879;20.66;33.426;194.074
20;2;8;15;1;63.466;204.503;19.438;32.304;180.587
20;2;8;30;1;61.483;459.375;27.845;38.293;372.134
20;2;8;45;1;54.221;610.942;37.186;43.177;523.986
20;2;9;0;1;50.843;318.588;34.689;42.508;317.874
20;2;9;15;1;56.455;144.327;23.347;36.336;145.733
20;2;9;30;1;55.354;192.697;24.281;37.135;212.753
20;2;9;45;1;51.391;297.777;28.64;40.057;323.657
20;2;10;0;1;48.508;432.568;33.065;42.339;436.89
20;2;10;15;1;47.531;733.054;44.637;44.839;685.551
20;2;10;30;1;44.341;913.43;50.745;44.621;835.261
20;2;10;45;1;45.445;729.534;48.929;44.979;677.311
20;2;11;0;1;41.385;549.429;44.969;44.921;545.494
20;2;11;15;1;43.691;450.881;37.581;44.025;441.987
20;2;11;30;1;46.296;589.872;36.763;43.693;564.623
20;2;11;45;1;46.645;390.893;33.399;42.64;413.709
20;2;12;0;0;48.255;387.779;30.247;41.501;409.34
20;2;12;15;0;45.49;673.557;43.369;44.708;685.715
20;2;12;30;0;46.093;437.905;35.539;43.392;464.184
20;2;12;45;0;43.569;465.657;38.258;44.139;507.389
20;2;1;0;0;41.569;366.181;35.58;43.691;404.269
20;2;1;15;0;38.769;480.696;40.965;44.735;547.283
20;2;1;30;0;43.209;180.689;31.906;42.605;216.659
20;2;1;45;0;50.766;107.011;25.167;39.312;100.681
20;2;2;0;0;52.037;105.049;24.557;39.01;103.617
20;2;2;15;0;61.301;44.849;21.894;36.974;45.328
20;2;2;30;0;66.356;40.305;20.207;35.342;46.383
20;2;2;45;0;72.065;87.836;18.933;33.717;89.46
20;2;3;0;0;72.921;57.591;19.743;34.328;65.287
20;2;3;15;0;78.825;26.221;16.053;31.022;20.12
20;2;3;30;0;84.74;18.763;14.103;28.116;14.609
20;2;3;45;0;85.873;41.872;13.66;26.766;38.396
20;2;4;0;0;88.387;107.485;15.309;28.908;109.587
20;2;4;15;0;84.817;130.289;17.999;31.624;141.465
20;2;4;30;0;81.949;106.185;19.113;32.937;118.665
20;2;4;45;0;82.633;44.055;17.645;31.679;48.375
20;2;5;0;0;81.755;47.229;17.111;31.373;54.033
20;2;5;15;0;83.541;42.857;16.827;30.604;49.839
20;2;5;30;0;83.353;25.344;16.013;29.855;30.381
20;2;5;45;0;81.665;23.304;15.593;29.635;27.733
20;2;6;0;0;83.168;14.354;15.15;28.989;17.998
20;2;6;15;0;83.659;3.267;14.581;28.088;5.167
20;2;6;30;0;82.852;1.043;14.285;27.702;1.245
20;2;6;45;0;77.849;1.028;14.203;28.049;0.783
20;2;7;0;0;80.768;1.021;13.778;27.076;0.898
20;2;7;15;0;80.747;1.016;13.295;26.267;1.525
20;2;7;30;0;81.343;1.011;12.919;25.523;0.107
20;2;7;45;0;79.887;1.007;12.451;24.918;0
20;2;8;0;0;79.919;1.006;12.033;24.28;0
20;2;8;15;0;79.819;1.003;11.739;23.686;0
20;2;8;30;0;79.43;1.007;11.869;23.779;0
20;2;8;45;0;79.215;1.006;12.364;24.192;0.157
20;2;9;0;0;79.139;1.009;12.913;24.676;0.05
20;2;9;15;0;79.443;1.01;13.067;24.749;0
20;2;9;30;0;78.063;1.016;13.736;26.122;0.334
20;2;9;45;0;77.465;1.019;14.373;27.113;0.239
20;2;10;0;0;77.444;1.02;14.935;27.818;0.017
20;2;10;15;0;80.847;1.009;14.021;26.346;0
20;2;10;30;0;81.506;1.003;13.621;25.913;0
20;2;10;45;0;80.554;0.999;13.721;26.501;0.411
20;2;11;0;0;78.975;1.007;14.726;27.827;0.097
20;2;11;15;0;81.657;1.005;14.031;26.694;0
20;2;11;30;0;82.637;0.993;12.921;25.525;0
20;2;11;45;0;81.146;0.993;12.811;25.603;0
21;2;12;0;1;81.099;0.992;12.816;25.571;0
21;2;12;15;1;81.699;0.992;12.762;25.298;0
21;2;12;30;1;84.475;0.983;12.087;23.671;0.021
21;2;12;45;1;84.313;0.991;12.338;23.935;0.002
21;2;1;0;1;83.982;0.994;11.916;23.651;0
21;2;1;15;1;84.225;0.994;11.713;23.247;0
21;2;1;30;1;84.701;0.989;11.135;22.393;0
21;2;1;45;1;85.251;0.992;10.89;21.798;0
21;2;2;0;1;85.523;0.994;10.639;21.317;0
21;2;2;15;1;85.559;0.995;10.45;21.027;0
21;2;2;30;1;85.269;0.994;10.362;20.925;0
21;2;2;45;1;84.999;0.993;10.438;21.062;0
21;2;3;0;1;85.093;0.991;10.351;20.745;0
21;2;3;15;1;84.672;0.991;10.357;20.814;0
21;2;3;30;1;84.715;0.995;10.657;21.262;0
21;2;3;45;1;84.141;0.995;10.967;21.641;0
21;2;4;0;1;84.245;0.991;10.877;21.679;0
21;2;4;15;1;84.292;0.99;10.744;21.637;0
21;2;4;30;1;84.877;0.988;10.725;21.354;0
21;2;4;45;1;86.338;0.985;10.587;21.133;0
21;2;5;0;1;86.013;0.984;10.396;20.879;0
21;2;5;15;1;86.083;0.982;10.213;20.602;0
21;2;5;30;1;86.328;0.981;9.965;20.418;0
21;2;5;45;1;84.97;0.985;10.455;21.402;0.001
21;2;6;0;1;85.139;1.007;11.365;22.263;0.765
21;2;6;15;1;86.29;4.246;10.963;21.202;3.528
21;2;6;30;1;85.051;15.685;11.738;22.388;16.547
21;2;6;45;1;85.619;42.919;11.865;22.202;43.832
21;2;7;0;1;83.043;45.749;12.837;24.021;46.117
21;2;7;15;1;85.247;40.559;12.139;23.061;41.402
21;2;7;30;1;83.125;262.742;17.055;27.976;198.109
21;2;7;45;1;76.261;351.972;24.257;35.073;264.555
21;2;8;0;1;67.477;418.157;29.951;40.071;321.974
21;2;8;15;1;67.581;492.699;31.729;41.084;383.591
21;2;8;30;1;66.939;569.359;35.666;42.865;452.37
21;2;8;45;1;66.99;635.774;36.66;43.145;515.378
21;2;9;0;1;63.097;685.681;41.747;44.711;570.017
21;2;9;15;1;58.013;734.445;45.829;45.317;622.866
21;2;9;30;1;56.432;778.821;46.764;45.319;678.172
21;2;9;45;1;56.027;815.235;46.303;45.306;726.443
21;2;10;0;1;51.817;891.03;49.251;45.142;815.604
21;2;10;15;1;51.497;879.721;51.367;44.979;803.231
21;2;10;30;1;51.181;862.205;49.531;45.073;774.899
21;2;10;45;1;46.622;951.889;54.359;44.217;880.109
21;2;11;0;1;43.944;969.341;56.27;43.488;918.593
21;2;11;15;1;49.297;228.632;37.999;43.678;214.177
21;2;11;30;1;50.969;159.63;28.021;40.99;170.973
21;2;11;45;1;51.483;177.763;27.001;40.434;201.038
21;2;12;0;0;56.669;126.536;26.385;40.033;161.583
21;2;12;15;0;58.412;163.437;26.953;40.149;214.355
21;2;12;30;0;57.943;178.16;27.703;40.279;217.651
21;2;12;45;0;63.264;165.048;26.569;39.326;196.672
21;2;1;0;0;63.192;546.662;35.229;43.154;612.879
21;2;1;15;0;57.678;840.187;49.007;45.373;925.047
21;2;1;30;0;57.441;736.848;49.119;45.234;813.821
21;2;1;45;0;57.099;563.962;45.947;45.156;772.998
21;2;2;0;0;53.931;377.015;36.527;44.212;977.144
21;2;2;15;0;54.835;317.844;32.017;42.739;660.257
21;2;2;30;0;56.891;234.672;29.895;41.935;415.887
21;2;2;45;0;59.021;136.183;27.52;40.536;172.932
21;2;3;0;0;59.215;37.522;23.926;38.555;43.218
21;2;3;15;0;73.493;37.016;15.405;29.731;22.931
21;2;3;30;0;86.098;54.129;11.846;22.756;52.303
21;2;3;45;0;81.735;72.518;11.701;23.029;80.531
21;2;4;0;0;82.306;72.082;13.605;25.151;86.506
21;2;4;15;0;84.841;124.451;15.789;27.885;157.717
21;2;4;30;0;84.37;119.875;16.559;29.037;136.202
21;2;4;45;0;84.161;113.898;17.402;30.25;142.295
21;2;5;0;0;83.053;76.891;18.348;32.209;97.475
21;2;5;15;0;80.503;23.631;17.311;31.69;31.599
21;2;5;30;0;82.224;41.309;16.381;30.439;62.998
21;2;5;45;0;81.833;41.849;16.557;30.529;64.067
21;2;6;0;0;79.187;23.238;16.113;30.052;28.096
21;2;6;15;0;79.953;4.945;15.12;28.906;4.03
21;2;6;30;0;84.639;1.07;14.043;27.134;0
21;2;6;45;0;86.059;1.02;13.328;26.169;0
21;2;7;0;0;86.266;1.02;12.975;25.67;0
21;2;7;15;0;87.403;1.015;12.62;25.112;0
21;2;7;30;0;87.563;1.011;12.237;24.524;0
21;2;7;45;0;87.021;1.009;12.039;24.071;0
21;2;8;0;0;85.512;1.01;11.882;23.725;0
21;2;8;15;0;85.892;1.006;11.666;23.415;0
21;2;8;30;0;85.221;1.007;11.654;23.428;0
21;2;8;45;0;85.421;1.006;11.803;23.648;0
21;2;9;0;0;86.333;1.002;11.765;23.189;0
21;2;9;15;0;86.26;1.003;11.887;23.24;0
21;2;9;30;0;85.746;1.004;11.822;23.3;0.019
21;2;9;45;0;85.324;1.007;12.228;23.811;0.062
21;2;10;0;0;86.307;1.005;11.581;23.08;0
21;2;10;15;0;87.401;0.999;11.342;22.738;0
21;2;10;30;0;87.272;1.001;11.449;22.79;0
21;2;10;45;0;86.703;1.001;11.687;23.13;0
21;2;11;0;0;86.477;1;11.49;22.906;0
21;2;11;15;0;86.576;0.999;11.685;23.077;0.02
21;2;11;30;0;85.397;1.005;12.414;24.007;0.084
21;2;11;45;0;85.607;1.001;12.361;23.876;0
22;2;12;0;1;85.941;0.997;12.04;23.535;0
22;2;12;15;1;85.956;0.996;12.019;23.593;0
22;2;12;30;1;86.022;0.994;12.216;23.914;0.019
22;2;12;45;1;85.029;0.999;12.513;24.493;0
22;2;1;0;1;86.353;0.993;12.534;24.275;0.013
22;2;1;15;1;86.805;0.992;12.62;24.186;0
22;2;1;30;1;85.947;0.995;13.403;25.348;0.225
22;2;1;45;1;85.658;1;13.366;25.277;0.013
22;2;2;0;1;87.383;0.988;11.901;23.537;0
22;2;2;15;1;88.027;0.981;11.446;23.234;0.038
22;2;2;30;1;85.986;0.991;13.038;25.432;1.199
22;2;2;45;1;84.763;0.999;13.899;26.443;0.225
22;2;3;0;1;87.605;1.001;13.811;26.321;0
22;2;3;15;1;86.899;0.999;13.861;26.244;0
22;2;3;30;1;87.105;0.998;13.755;25.758;0
22;2;3;45;1;87.027;0.998;13.759;25.846;0
22;2;4;0;1;86.897;1.001;13.985;26.237;0
22;2;4;15;1;87.953;0.995;13.318;25.273;0
22;2;4;30;1;88.715;0.991;13.335;25.421;0
22;2;4;45;1;85.266;0.999;13.927;26.685;0.057
22;2;5;0;1;83.847;1.001;14.347;27.4;0
22;2;5;15;1;88.011;0.993;13.687;25.863;0
22;2;5;30;1;86.854;0.995;13.733;26.23;0
22;2;5;45;1;88.008;0.995;13.723;26.045;0
22;2;6;0;1;88.751;0.995;13.667;25.854;0
22;2;6;15;1;88.525;1.463;13.333;25.41;0.139
22;2;6;30;1;87.736;8.22;13.603;25.845;8.323
22;2;6;45;1;85.691;10.741;14.469;27.168;11.968
22;2;7;0;1;86.141;24.863;14.671;27.25;27.805
22;2;7;15;1;85.853;94.773;15.94;28.396;98.808
22;2;7;30;1;80.429;155.638;19.811;32.521;157.495
22;2;7;45;1;77.687;106.999;19.858;33.144;112.904
22;2;8;0;1;77.56;212.519;21.369;34.199;201.403
22;2;8;15;1;78.445;181.146;20.709;33.543;171.944
22;2;8;30;1;77.909;201.483;20.925;33.803;204.627
22;2;8;45;1;77.617;208.089;21.355;34.116;205.495
22;2;9;0;1;76.594;239.683;22.217;34.876;238.689
22;2;9;15;1;74.427;285.566;23.851;36.243;277.487
22;2;9;30;1;65.168;620.442;37.065;43.457;582.471
22;2;9;45;1;62.543;595.423;40.887;44.643;578.465
22;2;10;0;1;61.114;530.543;38.023;44.016;521.059
22;2;10;15;1;61.218;203.401;31.881;41.751;221.878
22;2;10;30;1;64.965;181.459;26.141;38.603;201.84
22;2;10;45;1;62.998;356.5;28.115;39.961;378.392
22;2;11;0;1;60.915;882.032;44.159;45.115;880.636
22;2;11;15;1;54.652;593.615;44.639;44.713;607.369
22;2;11;30;1;57.351;248.227;27.781;40.127;265.082
22;2;11;45;1;53.303;620.752;40.023;44.508;653.734
22;2;12;0;0;54.647;395.802;35.76;43.372;408.87
22;2;12;15;0;60.981;122.275;27.293;39.801;112.303
22;2;12;30;0;66.557;18.313;21.801;36.356;13.64
22;2;12;45;0;72.338;16.223;17.58;32.954;15.943
22;2;1;0;0;80.257;23.216;15.625;30.885;20.537
22;2;1;15;0;87.74;35.794;15.187;29.489;36.771
22;2;1;30;0;87.297;75.355;15.677;29.886;75.08
22;2;1;45;0;87.694;78.565;16.678;31.158;77.171
22;2;2;0;0;83.91;69.76;17.715;32.126;70.487
22;2;2;15;0;78.651;70.733;17.497;31.916;74.916
22;2;2;30;0;79.293;111.553;17.141;31.822;118.612
22;2;2;45;0;79.871;165.199;17.426;32.059;173.231
22;2;3;0;0;79.11;220.858;19.353;33.612;240.797
22;2;3;15;0;76.632;246.906;23.171;36.748;300.347
22;2;3;30;0;80.498;97.263;20.557;34.787;102.971
22;2;3;45;0;81.541;48.978;19.429;33.667;56.063
22;2;4;0;0;79.875;29.907;18.1;32.747;38.209
22;2;4;15;0;81.44;15.882;17.169;31.778;20.899
22;2;4;30;0;81.106;11.552;16.789;31.259;15.116
22;2;4;45;0;79.607;10.001;16.543;31.155;12.162
22;2;5;0;0;81.602;23.434;16.685;31.044;25.797
22;2;5;15;0;81.929;27.09;16.717;30.878;27.295
22;2;5;30;0;82.196;21.077;16.526;30.692;22.571
22;2;5;45;0;81.585;17.819;16.336;30.6;18.534
22;2;6;0;0;82.383;6.583;16.129;30.422;5.349
22;2;6;15;0;82.815;1.201;15.938;30.263;0
22;2;6;30;0;83.903;1.036;15.767;30.019;0
22;2;6;45;0;84.538;1.039;15.559;29.733;0
22;2;7;0;0;84.373;1.037;15.55;29.843;0
22;2;7;15;0;84.551;1.035;15.797;29.958;0
22;2;7;30;0;83.233;1.039;16.092;30.377;0
22;2;7;45;0;84.469;1.035;15.999;30.035;0
22;2;8;0;0;84.333;1.029;15.81;29.75;0
22;2;8;15;0;81.79;1.029;15.966;30.023;0
22;2;8;30;0;81.931;1.029;15.75;29.709;0
22;2;8;45;0;85.282;1.027;15.394;29.255;0
22;2;9;0;0;90.145;1.014;14.073;27.225;0
22;2;9;15;0;90.295;1.016;14.17;27.287;0
22;2;9;30;0;91.98;1.014;13.631;26.665;0
22;2;9;45;0;91.655;1.015;13.781;27.065;0
22;2;10;0;0;92.016;1.013;13.853;27.296;0
22;2;10;15;0;92.947;1.013;13.807;27.361;0
22;2;10;30;0;93.1;1.011;13.894;27.447;0
22;2;10;45;0;93.398;1.012;14.003;27.554;0
22;2;11;0;0;92.599;1.007;13.919;27.485;0
22;2;11;15;0;93.959;1.006;13.587;26.886;0
22;2;11;30;0;95.025;1.002;13.377;26.532;0
22;2;11;45;0;95.148;1.001;13.441;26.538;0
23;2;12;0;1;95.265;1.007;13.588;26.696;0
23;2;12;15;1;94.442;1.003;13.555;26.695;0
23;2;12;30;1;94.882;1.003;13.406;26.385;0
23;2;12;45;1;95.229;1.003;13.402;26.119;0
23;2;1;0;1;95.075;1.003;13.159;25.975;0
23;2;1;15;1;95.196;1.003;13.055;25.463;0
23;2;1;30;1;95.921;0.999;12.851;25.194;0
23;2;1;45;1;94.895;1;13.013;25.411;0
23;2;2;0;1;94.855;1;12.892;25.354;0
23;2;2;15;1;95.473;0.999;12.613;24.764;0
23;2;2;30;1;95.718;0.997;12.733;25.121;0
23;2;2;45;1;93.687;1;12.879;25.398;0
23;2;3;0;1;91.997;1.002;13.3;26.006;0
23;2;3;15;1;94.427;1;13.214;25.384;0
23;2;3;30;1;95.109;0.997;12.745;24.667;0
23;2;3;45;1;94.775;0.995;12.709;24.813;0
23;2;4;0;1;93.457;0.997;12.697;25.107;0
23;2;4;15;1;93.899;0.987;12.827;24.924;0
23;2;4;30;1;93.819;0.984;13.089;25.253;0.005
23;2;4;45;1;93.454;0.98;12.544;24.462;0
23;2;5;0;1;92.641;0.977;12.513;24.397;0.323
23;2;5;15;1;91.459;0.98;12.888;25.205;0.099
23;2;5;30;1;91.569;0.981;12.983;25.449;0
23;2;5;45;1;90.731;0.983;13.164;25.799;0
23;2;6;0;1;90.439;0.985;13.356;25.719;0.091
23;2;6;15;1;92.279;1.346;12.883;24.66;0.908
23;2;6;30;1;91.665;6.481;13.017;24.89;7.194
23;2;6;45;1;91.389;16.443;13.606;25.681;18.336
23;2;7;0;1;92.345;24.81;14.069;26.195;26.977
23;2;7;15;1;91.829;63.986;14.621;26.663;71.128
23;2;7;30;1;88.949;102.407;16.385;28.87;114.354
23;2;7;45;1;86.717;137.264;18.309;31.257;149.275
23;2;8;0;1;83.397;166.651;20.288;33.571;177.083
23;2;8;15;1;84.847;94.889;19.786;32.93;103.763
23;2;8;30;1;86.265;67.727;17.82;31.114;76.401
23;2;8;45;1;85.573;75.331;17.749;31.04;82.477
23;2;9;0;1;84.719;86.223;18.279;31.656;92.813
23;2;9;15;1;82.248;122.005;19.472;32.903;135.705
23;2;9;30;1;83.342;103.308;18.599;32.283;117.242
23;2;9;45;1;85.718;146.176;16.003;29.744;150.58
23;2;10;0;1;86.692;269.111;18.213;31.757;278.893
23;2;10;15;1;86.294;231.175;18.847;32.274;238.399
23;2;10;30;1;82.112;248.711;21.836;34.737;265.337
23;2;10;45;1;79.363;254.864;23.747;36.654;280.099
23;2;11;0;1;76.963;282.169;26.203;38.35;322.913
23;2;11;15;1;72.855;291.74;28.003;39.796;351.019
23;2;11;30;1;71.239;316.57;28.177;39.855;371.6
23;2;11;45;1;68.797;353.292;30.88;41.492;409.997
23;2;12;0;0;67.229;418.638;31.72;41.852;473.429
23;2;12;15;0;69.998;456.537;32.199;41.96;470.985
23;2;12;30;0;73.298;109.754;24.867;37.942;108.265
23;2;12;45;0;81.354;62.449;18.565;33.172;57.358
23;2;1;0;0;86.206;101.758;16.935;31.153;125.067
23;2;1;15;0;82.897;149.333;18.989;33.042;200.913
23;2;1;30;0;79.716;82.321;20.33;34.57;111.731
23;2;1;45;0;80.83;56.343;18.522;32.867;73.323
23;2;2;0;0;81.365;47.613;17.995;32.356;62.779
23;2;2;15;0;81.559;23.984;17.405;31.703;29.383
23;2;2;30;0;87.253;27.954;15.016;28.898;27.761
23;2;2;45;0;89.295;17.596;13.957;27.495;15.855
23;2;3;0;0;93.757;19.053;14.07;27.542;18.248
23;2;3;15;0;95.041;18.567;14.023;27.057;17.019
23;2;3;30;0;95.587;17.202;13.909;26.808;16.209
23;2;3;45;0;96.123;24.102;14.191;27.157;21.812
23;2;4;0;0;94.756;22.233;14.46;27.654;19.579
23;2;4;15;0;95.745;27.043;14.276;27.433;26.621
23;2;4;30;0;96.75;46.163;14.715;27.746;49.687
23;2;4;45;0;96.445;59.957;15.481;28.855;66.053
23;2;5;0;0;96.187;55.981;15.492;29.022;55.139
23;2;5;15;0;95.963;34.441;14.966;28.531;30.424
23;2;5;30;0;95.474;26.505;14.388;27.667;22.757
23;2;5;45;0;95.415;15.078;13.848;26.92;13.645
23;2;6;0;0;95.529;6.219;13.768;26.951;5.189
23;2;6;15;0;94.215;2.156;13.945;27.192;0.953
23;2;6;30;0;94.401;1.007;13.716;26.871;0
23;2;6;45;0;94.656;1.02;13.591;26.687;0
23;2;7;0;0;94.294;1.017;13.577;26.704;0
23;2;7;15;0;94.891;1.013;13.459;26.464;0
23;2;7;30;0;94.556;1.01;13.499;26.538;0
23;2;7;45;0;92.959;1.005;13.056;25.886;0
23;2;8;0;0;93.221;1.005;13.169;25.971;0
23;2;8;15;0;94.035;1.007;13.669;26.337;0
23;2;8;30;0;93.281;1.007;13.419;25.955;0.251
23;2;8;45;0;91.523;1.007;13.499;26.155;0.56
23;2;9;0;0;91.486;1.007;13.529;26.239;0.541
23;2;9;15;0;92.151;1.009;13.573;26.19;0.124
23;2;9;30;0;91.413;1.01;13.833;26.674;0.425
23;2;9;45;0;92.224;1.011;13.755;26.311;0.423
23;2;10;0;0;92.459;1.007;13.584;26.011;0.578
23;2;10;15;0;92.187;1.009;13.803;26.399;0.432
23;2;10;30;0;94.801;1.007;13.484;26.411;0
23;2;10;45;0;94.482;1.003;12.996;25.508;0
23;2;11;0;0;93.799;0.999;12.534;24.874;0
23;2;11;15;0;93.023;0.999;12.935;25.362;0.073
23;2;11;30;0;90.739;1.009;13.531;26.338;0.255
23;2;11;45;0;92.349;1.011;13.727;26.491;0.018
24;2;12;0;1;91.895;1.011;13.906;26.842;0.004
24;2;12;15;1;92.986;1.004;13.772;26.652;0
24;2;12;30;1;93.86;1.001;13.751;26.574;0
24;2;12;45;1;93.663;1.005;13.917;26.749;0
24;2;1;0;1;91.939;1.005;14.059;26.934;0
24;2;1;15;1;93.09;1.003;14.065;26.912;0
24;2;1;30;1;92.427;1.003;13.961;26.874;0
24;2;1;45;1;92.638;1.001;13.641;26.686;0
24;2;2;0;1;93.584;0.999;13.502;26.496;0
24;2;2;15;1;95.881;0.991;13.227;26.056;0
24;2;2;30;1;97.749;0.989;12.725;25.129;0
24;2;2;45;1;99.089;0.989;12.761;24.801;0
24;2;3;0;1;99.357;0.989;12.677;24.662;0
24;2;3;15;1;98.91;0.989;12.689;24.744;0
24;2;3;30;1;98.921;0.992;12.663;24.79;0
24;2;3;45;1;98.355;0.995;12.833;25.102;0
24;2;4;0;1;97.311;0.999;12.689;24.856;0
24;2;4;15;1;96.535;0.995;12.519;24.535;0
24;2;4;30;1;96.495;0.993;12.527;24.682;0
24;2;4;45;1;95.619;0.996;12.603;24.726;0
24;2;5;0;1;95.307;0.995;12.777;24.868;0
24;2;5;15;1;95.921;0.997;12.653;24.834;0
24;2;5;30;1;95.421;0.997;12.532;24.307;0
24;2;5;45;1;94.98;0.997;12.451;24.114;0
24;2;6;0;1;94.303;1.003;12.547;24.344;0.061
24;2;6;15;1;93.533;1.591;12.386;24.049;1.277
24;2;6;30;1;93.112;8.291;12.583;24.408;9.235
24;2;6;45;1;92.925;24.866;12.958;24.597;28.297
24;2;7;0;1;91.995;35.687;13.288;24.928;40.639
24;2;7;15;1;90.377;46.087;13.672;25.49;54.734
24;2;7;30;1;91.469;73.615;14.608;26.49;86.151
24;2;7;45;1;90.163;120.279;16.899;29.201;134.56
24;2;8;0;1;86.891;208.615;20.761;33.224;207.085
24;2;8;15;1;84.996;204.713;22.447;34.771;216.449
24;2;8;30;1;82.058;221.586;22.997;35.292;244.399
24;2;8;45;1;79.611;247.121;24.265;36.791;265.321
24;2;9;0;1;75.815;296.809;26.767;38.758;317.363
24;2;9;15;1;72.254;314.695;29.531;40.477;328.418
24;2;9;30;1;74.798;256.464;28.139;39.481;279.387
24;2;9;45;1;71.74;277.644;29.375;40.512;301.132
24;2;10;0;1;68.747;282.503;29.787;40.945;313.313
24;2;10;15;1;68.425;305.329;27.041;39.216;344.637
24;2;10;30;1;68.131;224.663;25.859;38.617;260.391
24;2;10;45;1;66.617;360.421;28.227;40.006;402.105
24;2;11;0;1;64.665;497.909;35.329;43.26;534.09
24;2;11;15;1;62.086;243.395;29.462;40.811;281.249
24;2;11;30;1;65.051;134.759;24.099;37.838;151.829
24;2;11;45;1;67.351;126.708;23.483;37.21;131.486
24;2;12;0;0;66.45;98.841;23.04;37.259;97.349
24;2;12;15;0;65.992;147.645;23.432;37.389;155.429
24;2;12;30;0;63.524;213.311;26.355;39.156;250.407
24;2;12;45;0;66.513;177.695;26.738;39.496;210.619
24;2;1;0;0;64.875;197.794;26.794;39.314;234.489
24;2;1;15;0;65.739;217.615;26.839;39.323;259.955
24;2;1;30;0;65.486;325.992;26.207;38.447;374.756
24;2;1;45;0;63.464;339.195;28.585;39.912;378.43
24;2;2;0;0;58.802;216.345;28.727;40.545;243.521
24;2;2;15;0;57.629;149.898;26.983;39.847;169.734
24;2;2;30;0;62.545;158.855;23.595;37.767;186.689
24;2;2;45;0;67.629;224.218;24.428;38.006;280.245
24;2;3;0;0;68.414;248.413;27.091;39.891;386.218
24;2;3;15;0;75.857;77.507;22.875;36.87;98.847
24;2;3;30;0;77.327;65.938;21.039;35.406;104.173
24;2;3;45;0;81.589;31.121;16.92;31.758;50.995
24;2;4;0;0;92.349;38.247;14.419;27.657;32.875
24;2;4;15;0;93.426;35.952;11.458;22.787;31.799
24;2;4;30;0;97.151;35.945;12.601;24.054;37.417
24;2;4;45;0;97.898;41.493;12.939;24.727;42.713
24;2;5;0;0;97.286;58.597;13.448;25.394;74.805
24;2;5;15;0;93.581;69.342;15.021;27.639;122.731
24;2;5;30;0;87.011;88.132;16.453;30.034;178.918
24;2;5;45;0;88.431;67.126;16.381;29.686;79.369
24;2;6;0;0;90.556;17.113;15.156;28.31;23.689
24;2;6;15;0;92.432;1.887;14.717;27.786;2.119
24;2;6;30;0;92.495;1.034;14.087;26.993;0.373
